"aar";"yrke_grovgruppe";"yrke_fingruppe";"yrkeskode";"yrke";"yrkesbetegnelse";"isco_versjon";"antall_arbeidssokere"
"2015";"Industriarbeid";"Automatikere og elektriske montører";"8211";"Montører av mekaniske produkter";"Arbeidsleder (tekniske hjelpemidler), Driftsassistent (møbelproduksjon), Formann (produksjon av transportmidler), Montør (produksjon av offshoreutstyr), Montør (produksjon av transportmidler), Montør (tekniske hjelpemidler), Montør av mekaniske produkter";"ISCO-08";"198"
"2015";"Industriarbeid";"Automatikere og elektriske montører";"8212";"Montører av elektriske og elektroniske produkter";"Elektromekanisk montør, Formann (produksjon av elektronisk utstyr), Kretskortmontør, Lærling (produksjon av elektronisk utstyr), Montør (produksjon av elektronisk utstyr), Montør av elektriske og elektroniske produkter, Operatør (produksjon av elektronisk utstyr), Produksjonsarbeider (elektronisk utstyr), Produksjonsarbeider (transformatorproduksjon), Spesialarbeider (elektromekanisk produksjon)";"ISCO-08";"293"
"2015";"Industriarbeid";"Automatikere og elektriske montører";"8219";"Andre montører";"Annen montør";"ISCO-08";"112"
"2015";"Reiseliv og transport";"Førere av transportmidler";"8311";"Lokomotiv- og T-baneførere";"Lokmotivførerassistent, Lokomotivfører, T-banefører";"ISCO-08";"9"
"2015";"Reiseliv og transport";"Førere av transportmidler";"8312";"Skiftekonduktører mv.";"Signaloperatør, Skifteformann (jernbane), Skiftekonduktør, Skiftekontrollør, Sporskifter, Stillverksbetjent, Togbremser";"ISCO-08";"13"
"2015";"Reiseliv og transport";"Førere av transportmidler";"8322";"Bil-, drosje- og varebilførere";"Budsjåfør, Distribusjonssjåfør, Drosjesjåfør, Pizzabud, Postsjåfør, Privatsjåfør, Sjåfør klasse B";"ISCO-08";"1789"
"2015";"Reiseliv og transport";"Førere av transportmidler";"8331";"Bussjåfører og trikkeførere";"Bussjåfør, Sporvognfører, Vognbetjent";"ISCO-08";"346"
"2015";"Reiseliv og transport";"Førere av transportmidler";"8332";"Lastebil- og trailersjåfører";"Bilberger, Bilsjef (lastebil og vogntog), Sjåfør kl. 2, Trailerekspeditør";"ISCO-08";"1169"
"2015";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"8341";"Jordbruks- skogbruksmaskinførere";"Graver (kirkegård), Skogsmaskinfører, Traktorfører, Trehogstmaskinoperatør";"ISCO-08";"27"
"2015";"Bygg og anlegg";"Anleggsarbeidere";"8342";"Anleggsmaskinførere";"Anleggsmaskinfører, Anleggsmaskinfører (lærling), Asfaltmaskinkjører, Asfaltverksfører, Asfaltør, Banemontør, Bulldoserkjører, Dumperkjører, Fagarbeider (veg- og anleggsarbeid), Fagspesialist (bane), Gravemaskinkjører, Hjullastersjåfør, Lærling (asfaltarbeider), Løypekjører, Minigraverfører, Muddermaskinfører, Spesialarbeider (veg- og anleggsarbeid), Teknisk assistent (bane), Vegdekkemaskinfører, Veghøvelkjører, Vegmerker, Vegvalsekjører";"ISCO-08";"740"
"2015";"Bygg og anlegg";"Anleggsarbeidere";"8343";"Kran- og heisførere";"Brooperatør, Byggekranfører, Driftsleder (skiheis), Havnekranfører, Heisfører, Kranfører, Mobilkranfører, Slusevakt, Taubanefører, Traverskranfører, Tårnkranfører";"ISCO-08";"205"
"2015";"Bygg og anlegg";"Anleggsarbeidere";"8344";"Truckførere";"Truckfører";"ISCO-08";"412"
"2015";"Reiseliv og transport";"Maritime yrker";"8350";"Dekks- og maskinmannskap (skip)";"Arbeidsleder (båtsmann), Båtsmann, Dekksgutt, Jungmann, Lettmatros, Matros, Matroslærling, Tømmermann";"ISCO-08";"325"
"2015";"Serviceyrker og annet arbeid";"Rengjøring";"9111";"Renholdere i private hjem";"Hushjelp (privathjem), Ledende renholder (privathjem), Renholder (privathjem)";"ISCO-08";"295"
"2015";"Serviceyrker og annet arbeid";"Rengjøring";"9112";"Renholdere i bedrifter";"Avdelingsbetjent, Flyrengjører, Forpleiningsassistent, Ledende renholder (bedrifter), Renholder (bedrift), Renholdsinspektør, Ryddehjelp (frisør), Værelsesbetjent";"ISCO-08";"4688"
"2015";"Serviceyrker og annet arbeid";"Rengjøring";"9122";"Bilvaskere";"Bilklargjører, Bilpleier, Hjelpearbeider (bensinstasjon), Utstyrsmontør";"ISCO-08";"224"
"2015";"Serviceyrker og annet arbeid";"Rengjøring";"9123";"Vinduspussere";"Vinduspusser";"ISCO-08";"6"
"2015";"Serviceyrker og annet arbeid";"Rengjøring";"9129";"Andre rengjørere";"Annen rengjører, Grafittifjerner, Kjøletårnrengjører, Tepperenser";"ISCO-08";"170"
"2015";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"9211";"Hjelpearbeidere i nyttevekstproduksjon";"Innhøster, Moseplukker";"ISCO-08";"57"
"2015";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"9212";"Hjelpearbeidere i husdyrproduksjon";"Eggplukker, Gjeter, Kyllingplukker, Stallmedarbeider";"ISCO-08";"88"
"2015";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"9213";"Hjelpearbeidere (gårdsbruk/landbruk)";"Hjelpearbeider (gårdsbruk), Praktikant (gårdsbruk)";"ISCO-08";"27"
"2015";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"9214";"Hjelpearbeidere i gartneri mv.";"Gartneriassistent, Gårdshjelp (dyrking av hagebruksvekster), Hjelpearbeider (gartneri), Kirkegårdstjener";"ISCO-08";"122"
"2015";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"9215";"Hjelpearbeidere i skogbruk";"Hjelpearbeider (skogbruk), Vedpakker";"ISCO-08";"25"
"2015";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"9216";"Hjelpearbeidere innen havbruk";"Hjelpearbeider (havbruk), Notbøter, Sorterer (havbunnsprøver)";"ISCO-08";"75"
"2015";"Industriarbeid";"Hjelpearbeid innen industrien";"9311";"Hjelpearbeidere i bergverk";"Hjelpearbeider (gruvedrift), Hjelpearbeider (pukkverk), Hjelpearbeider (steinbrudd)";"ISCO-08";"75"
"2015";"Bygg og anlegg";"Hjelpearbeidere innen bygg og anlegg";"9312";"Hjelpearbeidere i anlegg";"Altmuligmann (bygg og anlegg), Anleggsarbeider, Asfaltlegger, Grunnarbeider (vei- og anleggsarbeid), Hjelpearbeider (anlegg), Hjelpearbeider (vei), Lærling (vei- og anleggsarbeid), Veiarbeider";"ISCO-08";"1635"
"2015";"Bygg og anlegg";"Hjelpearbeidere innen bygg og anlegg";"9313";"Hjelpearbeidere i bygg";"Hjelpearbeider (bygg), Hotellgårdsgutt";"ISCO-08";"728"
"2015";"Industriarbeid";"Hjelpearbeid innen industrien";"9321";"Håndpakkere mv.";"Pakker (for hånd), Skiftleder (pakking)";"ISCO-08";"83"
"2015";"Industriarbeid";"Hjelpearbeid innen industrien";"9329";"Andre hjelpearbeidere i industri";"Altmuligmann (industri), Hjelpearbeider (bryggeri), Hjelpearbeider (elektrokjemisk industri), Hjelpearbeider (elektromekanisk industri), Hjelpearbeider (industri), Vedlikeholdsarbeider (industri)";"ISCO-08";"651"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9331";"Førere av ikke-motoriserte kjøretøy";"*";"ISCO-08";"*"
"2015";"Industriarbeid";"Hjelpearbeid innen industrien";"9333";"Laste- og lossearbeidere";"Laste- og lossearbeider, Tankingsoperatør (flyplass)";"ISCO-08";"343"
"2015";"Butikk- og salgsarbeid";"Butikkarbeid";"9334";"Varepåfyllere";"Varepåfyller";"ISCO-08";"80"
"2015";"Reiseliv og transport";"Hovmestere, servitører og hjelpepersonell";"9412";"Kjøkkenassistenter";"Anretningsassistent, Byssegutt/-pike, Cateringassistent, Kafemedarbeider (rydding), Kantinearbeider (rydding), Kjøkkenassistent, Serveringshjelp, Tapper (serveringssted)";"ISCO-08";"1965"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9510";"Reklamedistributører mv.";"Gateselger, Reklamemontør";"ISCO-08";"17"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9611";"Renovasjonsarbeidere";"Bilopphogger, Driftsleder (renovasjon), Fagarbeider (avfallsdeponi), Renovasjonsarbeider, Saneringsarbeider, Sjåfør (renovasjonsbil), Sjåfør (slamsugebil), Skadesaneringsarbeider";"ISCO-08";"192"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9612";"Gjenvinningsarbeidere";"Gjenvinningsarbeider, Lærling (gjenvinningsarbeider), Miljøoperatør (renovasjon), Miljøsaneringsarbeider, Resirkuleringsarbeider (gjenvinningsanlegg)";"ISCO-08";"46"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9613";"Gatefeiere mv.";"Gatefeier, Snømåker";"ISCO-08";"4"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9621";"Bud mv.";"Altmuligmann (hotell, restaurant), Avisbud, Bud, Distributør (reklame o.l.), Kontorbud (intern), Pikkolo, Sykkelbud, Varebud";"ISCO-08";"420"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9622";"Altmuligmann";"Altmuligmann (privathjem), Hjelpearbeider (vedlikehold), Vedlikeholdsassistent";"ISCO-08";"80"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9623";"Måleravlesere mv.";"Måleravleser, Servicemedarbeider (fylle og tømme automater), Værobservatør";"ISCO-08";"26"
"2015";"Serviceyrker og annet arbeid";"Annet arbeid";"9629";"Andre hjelpearbeidere";"Annen hjelpearbeider, Billettkontrollør (kino, teater, konserter ol.), Bomvakt, Eksamensvakt, Garderobevakt, Toalettvakt";"ISCO-08";"110"
"2016";"Ingen yrkesbakgrunn eller uoppgitt";"Ingen yrkesbakgrunn eller uoppgitt";"0000";"Uoppgitt eller yrker som ikke kan identifiseres";"Hjelpearbeider (privat/offentlig virksomhet), KONVERTERT STYRK, Medarbeider (uoppgitt arbeidsområde), Uidentifiserbart yrke";"ISCO-08";"1013"
"2016";"Serviceyrker og annet arbeid";"Yrker innen politi, brannvesen, toll og forsvar";"0110";"Offiserer fra fenrik og høyere grad";"*";"ISCO-08";"66"
"2016";"Serviceyrker og annet arbeid";"Yrker innen politi, brannvesen, toll og forsvar";"0210";"Befal med sersjant grad";"Kvartermester, Sersjant";"ISCO-08";"14"
"2016";"Serviceyrker og annet arbeid";"Yrker innen politi, brannvesen, toll og forsvar";"0310";"Menige";"Grenader, Korporal, Menig, Vervet";"ISCO-08";"418"
"2016";"Ingen yrkesbakgrunn eller uoppgitt";"Ingen yrkesbakgrunn eller uoppgitt";"-1";"UKJENT";"UKJENT";"Ukjent";"5064"
"2016";"Ledere";"Politikere og toppledere ";"1111";"Politikere";"*";"ISCO-08";"37"
"2016";"Ledere";"Politikere og toppledere ";"1112";"Toppledere i offentlig administrasjon";"*";"ISCO-08";"20"
"2016";"Ledere";"Politikere og toppledere ";"1114";"Toppledere i interesseorganisasjoner";"*";"ISCO-08";"131"
"2016";"Ledere";"Politikere og toppledere ";"1120";"Administrerende direktører";"*";"ISCO-08";"601"
"2016";"Ledere";"Administrative og merkantile ledere ";"1211";"Finans- og økonomisjefer";"Budsjettsjef, Finans- og økonomisjef, Finansdirektør, Finanssjef, Forvaltningssjef, Hovedbokholder, Hovedkasserer, Konsernregnskapssjef, Kredittleder, Lønningssjef, Regnskapssjef, Økonomidirektør, Økonomisjef";"ISCO-08";"93"
"2016";"Ledere";"Administrative og merkantile ledere ";"1212";"Personalsjefer";"Arbeidsmiljøsjef, HR-direktør, Personaldirektør, Personalleder, Personalsjef";"ISCO-08";"58"
"2016";"Ledere";"Administrative og merkantile ledere ";"1213";"Strategi- og planleggingssjefer";"Planleggingssjef (privat virksomhet), Strategi- og planleggingssjef";"ISCO-08";"7"
"2016";"Ledere";"Administrative og merkantile ledere ";"1219";"Andre administrative ledere";"Administrasjonsdirektør, Administrasjonsrådmann, Administrasjonssjef, Annen administrativ leder, Assisterende avdelingssjef (offentlig administrasjon), Avdelingsdirektør (eiendomsdrift), Avdelingsdirektør (offentlig administrasjon), Avdelingsleder (eiendomsdrift), Avdelingsleder (offentlig administrasjon), Avdelingssjef (offentlig administrasjon), Byråsjef, Daglig leder (eiendomsdrift), Direktør (eiendomsdrift), Distriktssjef (offentlig administrasjon), Driftssjef (renhold), Driftssjef (renovasjon), Eiendomssjef, Ekspedisjonsleder, Gårdsbestyrer (offentlig administrasjon), Kontorsjef, Kontorsjef (offentlig virksomhet), Kontrollsjef (offentlig administrasjon), Leder (renovasjonsbyrå), Organisasjonssjef, Personal- og økonomidirektør, Prosjektdirektør, Regiondirektør (offentlig administrasjon), Regionsjef, Seksjonsleder (offentlig administrasjon), Seksjonssjef (offentlig administrasjon), Sektorleder, Underdirektør (offentlig virksomhet)";"ISCO-08";"297"
"2016";"Ledere";"Administrative og merkantile ledere ";"1221";"Salgs- og markedssjefer";"Abonnementsjef, Annonsesjef, Eksportsjef, Importsjef, Markedsdirektør, Markedsføringsdirektør, Markedsføringssjef, Markedssjef, Marketingsjef, Produktsjef, Salgs- og markedssjef, Salgsdirektør, Salgssjef";"ISCO-08";"435"
"2016";"Ledere";"Administrative og merkantile ledere ";"1222";"PR- og informasjonssjefer";"Art director (reklame), Informasjonsdirektør, Informasjonsleder, Informasjonssjef, Kommunikasjonssjef, PR- og informasjonssjef, PR-sjef";"ISCO-08";"66"
"2016";"Ledere";"Administrative og merkantile ledere ";"1223";"Forsknings- og utviklingsledere";"Avdelingsdirektør (forskningsinstitusjon), Daglig leder (forskning og utviklingsarbeid), Designsjef, Forsknings- og utviklingsleder, Forskningsdirektør, Forskningssjef, Laboratoriesjef, Utviklingsdirektør, Utviklingssjef";"ISCO-08";"27"
"2016";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"1311";"Ledere innen skogbruk, gartnerier mv.";"Avdelingsleder (jordbruk), Avdelingsleder (park og idrett), Avdelingssjef (jordbruk, skogbruk), Direktør (jordbruk), Fagsjef (jordbruk, skogbruk), Fylkesgartner, Gartneribestyrer, Gartnerileder, Landbrukssjef, Leder (jordbruk), Leder (skogbruk), Oppmålingssjef (administrativ ledelse), Park- og idrettssjef, Regionleder (skogbruk)";"ISCO-08";"20"
"2016";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"1312";"Ledere innen akvakultur mv.";"Avdelingsdirektør (akvakultur), Avdelingsleder (fiske), Divisjonssjef (akvakultur), Fiskerisjef, Kvalitetsdirektør (fiskeforproduksjon), Leder (fiske)";"ISCO-08";"23"
"2016";"Industriarbeid";"Mellomledere innen industriarbeid";"1321";"Ledere av industriproduksjon mv.";"Avdelingsdirektør (industri), Avdelingsdirektør (kraft- og vannforsyning), Avdelingsleder (industri), Avdelingssjef (industri), Avdelingssjef (kraft- og vannforsyning), Basesjef, Daglig leder (industri), Daglig leder (vann,avløp), Direktør (industri), Divisjonsdirektør (industri), Divisjonssjef (industri), Driftsleder (industri), Driftssjef (industri), Driftssjef (kjøttproduksjon), Fabrikksjef (fiskeforproduksjon), Fabrikksjef (industri), Fagsjef (industri), Kraftverksjef, Leder (elektrisitet/kraftverk), Leder (industri, produksjon og teknisk virksomhet), Produksjonssjef (industri), Produksjonssjef (kjøttindustri), Regiondirektør (elektrisitet/kraftverk), Seksjonssjef (kraft- og vannforsyning), Teknisk direktør (industri), Vedlikeholdssjef (industri), Verftssjef, Verkstedsjef";"ISCO-08";"213"
"2016";"Industriarbeid";"Mellomledere innen industriarbeid";"1322";"Ledere av olje- og gassutvinning mv";"Avdelingsdirektør (olje- og gassutvinning), Avdelingsleder (olje- og gassutvinning), Avdelingsleder (petroleumsteknologi), Avdelingssjef (olje- og gassutvinning), Boreentreprenør, Boreleder, Boresjef, Direktør (bergverk), Distriktssjef (oljevirksomhet), Divisjonsdirektør (olje- og gassutvinning), Divisjonssjef (olje- og gassutvinning), Driftsleder (oljevirksomhet, bergverk), Drilling superintendant (oljevirksomhet), Fagsjef (oljevirksomhet), Installation Manager (oljevirksomhet), Leder (bergverk), Leder (oljevirksomhet), Leder for supervisors (oljevirksomhet), Offshore installation manager, Områdeleder (petroleumsteknologi), Plattformsjef, Production superintendant (oljevirksomhet), Production supervisor (oljevirksomhet), Produksjonssjef (oljevirksomhet), Seksjonsleder (olje- og gassutvinning), Store Manager (oljevirksomhet), Superintendent (oljevirksomhet), Vedlikeholdssjef (olje og gass)";"ISCO-08";"243"
"2016";"Bygg og anlegg";"Mellomledere innen bygg og anlegg";"1323";"Ledere av bygge- og anleggsvirksomhet";"Avdelingsdirektør (bygg og anlegg), Avdelingsleder (bygg og anlegg), Avdelingssjef (bygg og anlegg), Byggesjef, Bygningssjef (bygg og anlegg), Daglig leder (bygg og anlegg), Direktør (bygg og anlegg), Driftsleder (bygg og anlegg), Driftssjef (bygg og anlegg), Entreprenør, Installasjonsdirektør (alarminstallering), Kommunearkitekt, Leder (bygg og anlegg), Produksjonsleder (bygg og anlegg), Prosjektstyringssjef (bygg og anlegg), Reguleringssjef, Teknisk sjef (bygg og anlegg)";"ISCO-08";"158"
"2016";"Reiseliv og transport";"Mellomledere innen reiseliv og transport";"1324";"Ledere av logistikk og transport mv.";"Administrasjonssjef (transport og kommunikasjon), Akkvisisjonssjef, Avdelingsdirektør (transport og kommunikasjon), Avdelingsleder (transport og kommunikasjon), Avdelingssjef (transport og kommunikasjon), Befraktningssjef (rederi), Biltrafikkdirektør, Daglig leder (transport og kommunikasjon), Distribusjonssjef, Distriktssjef (transport og kommunikasjon), Driftsleder (lufthavn), Driftssjef (transport og kommunikasjon), Fagsjef (transport og kommunikasjon), Fartøysjef, Forretningsdirektør (posten), Fortollingssjef, Havnesjef, Innkjøpssjef, Kommunikasjonsrådmann, Lagersjef, Leder (transport og kommunikasjon), Logistikkdirektør, Logistikksjef, Maritim sjef, Materialadministrasjonssjef, Områdesjef (jernbaneverket), Områdesjef (transport), Postmester, Produksjonsleder (jernbaneverket), Sikkerhetsleder, Skipsteknisk sjef, Stasjonssjef, Teknisk direktør (transport og kommunikasjon), Teknisk leder (lufthavn), Teknisk sjef (transport og kommunikasjon), Terminalsjef, Trafikkdirektør, Trafikksjef, Transportsjef";"ISCO-08";"292"
"2016";"Ingeniør- og ikt-fag";"Ikt-yrker";"1330";"Ledere av IKT-enheter";"Avdelingsleder (databehandlingsvirksomhet), Avdelingssjef (IT), Daglig leder (databehandlingsvirksomhet), Datasjef, Driftsleder (IT), Driftssjef (EDB), EDB-ansvarlig, IT-direktør, IT-leder, IT-sjef, Systemsjef";"ISCO-08";"81"
"2016";"Undervisning";"Ledere innen undervisning og barnevern";"1341";"Ledere av omsorgstjenester for barn";"Assisterende etatsjef (omsorgstjenester for barn), Barnehagesjef, Barnehagestyrer, Barnehjemsbestyrer, Barnevernssjef, Distriktsleder (barne- og ungdomsarbeid), Enhetsleder (barnevern), Styrer (barnehage)";"ISCO-08";"16"
"2016";"Helse, pleie og omsorg";"Mellomledere innen helse- pleie og omsorg";"1342";"Ledere av helsetjenester";"Administrerende overlege, Ambulansesjef, Assisterende avdelingssjef (helsetjenester), Assisterende enhetsleder (helsetjenester), Assisterende etatsjef (helsetjenester), Assisterende styrer (helsetjenester), Avdelingsdirektør (helsetjenester), Avdelingsleder (helsetjenester), Avdelingssjef (helsetjenester), Distriktsleder, Divisjonsdirektør (helsetjenester), Helsesjef, Institusjonssjef, Klinikksjef, Leder (helse- og sosialtjenester), Seksjonsleder (sykehus), Sjefsykepleier, Sykehussjef, Sykepleiesjef";"ISCO-08";"31"
